,bt,km,ownerNo,oem,model,Insurance Validity,Fuel Type,Transmission,Mileage,Engine,Torque,Engine and Transmission,Displacement,No of Cylinder,Values per Cylinder,Dimensions & Capacity,Length,Width,Height,Seating Capacity,Turning Radius,Top Speed,No Door Numbers,Wheel Size,Alloy Wheel Size,City,bhp,rpm,Reg_age,price_in_lakhs
1655,Sedan,25000,1,Mercedes-Benz,Mercedes-Benz E-Class,Comprehensive,Diesel,Automatic,16.1,1950,400.0,11.0,1950,4.0,4.0,7.0,5063,1860,1494,5,6,240.0,4,17.0,17.0,Chennai,1917.0,191.0,7,45.0
1656,SUV,80000,3,Mahindra,Mahindra XUV500,Third Party insurance,Diesel,Manual,15.1,2179,330.0,11.0,2179,4.0,4.0,6.0,4585,1890,1785,7,56,175.0,5,16.0,16.0,Chennai,140.0,140.0,10,7.0
1657,Sedan,60000,2,Hyundai,Hyundai Verna,Third Party insurance,Petrol,Manual,17.1,1591,154.9,13.0,1591,4.0,4.0,5.0,4370,1700,1475,5,52,0.0,4,16.0,16.0,Chennai,1213.0,121.0,9,5.85
1658,SUV,20000,1,Tata,Tata Harrier,Third Party insurance,Diesel,Manual,16.35,1956,350.0,8.0,1956,4.0,4.0,5.0,4598,1894,1706,5,53,165.0,5,17.0,17.0,Chennai,16767.0,167.0,2,20.5
1659,SUV,20000,1,MG,MG Hector,Third Party insurance,Petrol,Automatic,18.9,1451,250.0,8.0,1451,4.0,4.0,5.0,4655,1835,1760,5,53,165.0,5,18.0,18.0,Chennai,141.0,141.0,2,19.9
1660,SUV,20000,1,MG,MG Hector,Third Party insurance,Petrol,Automatic,18.9,1451,250.0,8.0,1451,4.0,4.0,5.0,4655,1835,1760,5,53,165.0,5,18.0,18.0,Chennai,141.0,141.0,2,19.9
1661,SUV,55037,2,Hyundai,Hyundai Creta,Third Party,Diesel,Manual,18.9,1493,250.0,10.0,1493,4.0,4.0,5.0,4300,1790,1635,5,53,165.0,5,17.0,17.0,Chennai,11345.0,113.0,4,14.45
1662,Hatchback,65607,1,Hyundai,Hyundai Santro,Zero Dep,Petrol,Manual,20.3,1086,99.0,11.0,1086,4.0,3.0,7.0,3610,1645,1560,5,53,165.0,5,16.0,16.0,Chennai,68.0,5500.0,5,4.51
1663,MUV,70000,1,Maruti,Maruti Ertiga Tour,Third Party insurance,CNG,Manual,18.9,1462,122.0,8.0,1462,4.0,4.0,6.0,4395,1735,1690,7,52,165.0,5,16.0,16.0,Chennai,9118.0,6000.0,3,11.0
1664,Hatchback,74777,1,Hyundai,Hyundai i20,Comprehensive,Petrol,Manual,18.6,1197,114.7,11.0,1197,4.0,4.0,7.0,3985,1734,1505,5,52,170.0,5,16.0,16.0,Chennai,8183.0,6000.0,8,6.31
1665,Sedan,102392,2,Toyota,Toyota Etios,Comprehensive,Petrol,Manual,17.6,1496,132.0,11.0,1496,4.0,4.0,1.0,3995,1695,1505,5,53,165.0,4,15.0,15.0,Chennai,8873.0,5600.0,12,4.11
1666,Sedan,90210,1,Skoda,Skoda Rapid,Comprehensive,Diesel,Manual,21.14,1498,250.0,11.0,1498,4.0,4.0,6.0,4386,1699,1466,5,53,165.0,4,15.0,15.0,Chennai,1036.0,103.0,9,5.0
1667,Sedan,62373,1,Maruti,Maruti Swift Dzire,Third Party,Petrol,Manual,22.41,1197,113.0,6.0,1197,4.0,4.0,7.0,3995,1735,1515,5,48,165.0,4,16.0,16.0,Chennai,8850.0,6000.0,10,4.88
1668,Sedan,80000,1,Tata,Tata Zest,Third Party insurance,Diesel,Manual,22.95,1248,190.0,11.0,1248,4.0,4.0,5.0,3995,1706,1570,5,51,158.0,4,16.0,16.0,Chennai,74.0,4000.0,9,4.6
1669,Hatchback,25219,2,Maruti,Maruti Celerio,Comprehensive,Petrol,Automatic,26.0,998,89.0,7.0,998,3.0,4.0,8.0,3695,1655,1555,5,53,165.0,5,16.0,16.0,Chennai,6571.0,5500.0,6,5.14
1670,Hatchback,64409,3,Maruti,Maruti Swift,Third Party,Diesel,Manual,25.2,1248,190.0,13.0,1248,4.0,4.0,6.0,3840,1735,1530,5,48,155.0,5,16.0,16.0,Chennai,74.0,4000.0,9,5.08
1671,SUV,52000,1,Tata,Tata Nexon,Comprehensive,Diesel,Manual,21.5,1497,260.0,12.0,1497,4.0,4.0,8.0,3994,1811,1607,5,51,154.19,5,16.0,16.0,Chennai,1085.0,108.0,6,8.65
1672,Sedan,30000,2,Maruti,Maruti Ciaz,Comprehensive,Petrol,Automatic,20.28,1462,138.0,12.0,1462,4.0,4.0,6.0,4490,1730,1485,5,54,165.0,4,16.0,16.0,Chennai,10325.0,103.0,5,8.55
1673,Sedan,14000,1,Mercedes-Benz,Mercedes-Benz S-Class,Comprehensive,Diesel,Automatic,13.5,2925,600.0,11.0,2925,6.0,4.0,5.0,5255,1695,1494,5,615,250.0,4,18.0,18.0,Chennai,28161.0,281.0,3,118.0
1674,SUV,48574,1,Hyundai,Hyundai Venue,Comprehensive,Diesel,Manual,23.7,1396,220.0,8.0,1396,4.0,4.0,6.0,3995,1770,1605,5,53,165.0,5,16.0,16.0,Chennai,8876.0,4000.0,5,9.25
1675,Sedan,71423,1,Honda,Honda City,Comprehensive,Petrol,Automatic,16.8,1497,146.0,11.0,1497,4.0,4.0,5.0,4420,1695,1480,5,53,165.0,4,15.0,15.0,Chennai,1186600.0,118.0,12,5.1
1676,Sedan,30000,1,Mercedes-Benz,Mercedes-Benz E-Class,Comprehensive,Diesel,Automatic,16.1,1950,400.0,11.0,1950,4.0,4.0,7.0,5063,1860,1494,5,6,240.0,4,17.0,17.0,Chennai,1917.0,191.0,4,57.0
1677,Hatchback,75498,1,Maruti,Maruti Wagon R,Comprehensive,Petrol,Manual,18.9,998,90.0,10.0,998,3.0,4.0,8.0,3595,1495,1700,5,46,165.0,4,14.0,14.0,Chennai,671.0,6200.0,11,3.5
1678,Sedan,95963,1,Honda,Honda City,Third Party insurance,Petrol,Manual,17.8,1497,145.0,13.0,1497,4.0,4.0,7.0,4440,1695,1495,5,53,195.0,4,16.0,16.0,Chennai,1173.0,117.0,7,6.3
1679,Hatchback,46613,1,Maruti,Maruti Wagon R,Comprehensive,Petrol,Manual,20.51,998,90.0,11.0,998,3.0,4.0,8.0,3599,1495,1700,5,46,152.0,5,16.0,16.0,Chennai,6704.0,6200.0,9,4.1
1680,SUV,30000,1,Honda,Honda WR-V,Third Party insurance,Petrol,Manual,17.5,1199,110.0,11.0,1199,4.0,4.0,5.0,3999,1734,1601,5,53,164.26,5,16.0,16.0,Chennai,887.0,6000.0,7,7.25
1681,Sedan,18722,1,Honda,Honda Amaze,Comprehensive,Petrol,Manual,18.0,1198,109.0,10.0,1198,4.0,4.0,5.0,3990,1680,1505,5,45,160.0,4,16.0,16.0,Chennai,867.0,6000.0,9,4.66
1682,SUV,5593,1,Kia,Kia Seltos,Comprehensive,Petrol,Automatic,16.5,1353,242.0,9.0,1353,4.0,4.0,5.0,4315,1800,1645,5,53,165.0,5,17.0,17.0,Chennai,13808.0,138.0,1,18.64
1683,SUV,40000,1,Audi,Audi Q3,Third Party insurance,Diesel,Automatic,15.73,1968,380.0,11.0,1968,4.0,4.0,8.0,4388,2019,1608,5,59,212.0,5,17.0,17.0,Chennai,17433.0,174.0,7,27.0
1684,Hatchback,20875,1,Maruti,Maruti Celerio,Third Party,Petrol,Manual,25.24,998,89.0,7.0,998,3.0,4.0,8.0,3695,1655,1555,5,53,165.0,5,16.0,16.0,Chennai,6571.0,5500.0,3,5.03
1685,Hatchback,46436,2,Renault,Renault KWID,Third Party,Petrol,Manual,25.17,799,72.0,11.0,799,3.0,4.0,5.0,3679,1579,1478,5,49,135.0,5,16.0,16.0,Chennai,533.0,5678.0,6,3.09
1686,Sedan,127672,1,Honda,Honda City,Third Party insurance,Petrol,Automatic,18.0,1497,145.0,13.0,1497,4.0,4.0,7.0,4440,1695,1495,5,53,195.0,4,15.0,15.0,Chennai,1173.0,117.0,8,6.4
1687,SUV,12814,1,Hyundai,Hyundai Venue,Third Party,Petrol,Manual,17.52,1197,113.76,9.0,1197,4.0,4.0,6.0,3995,1770,1605,5,53,165.0,5,16.0,16.0,Chennai,8186.0,6000.0,3,8.41
1688,SUV,26000,1,Tata,Tata New Safari,Third Party,Diesel,Manual,16.14,1956,350.0,8.0,1956,4.0,4.0,5.0,4661,1894,1786,7,53,165.0,5,18.0,18.0,Chennai,16767.0,167.0,2,18.9
1689,Hatchback,45851,1,Hyundai,Hyundai i10,Comprehensive,Petrol,Manual,20.36,1197,111.7,13.0,1197,4.0,4.0,7.0,3585,1595,1550,5,53,165.0,4,13.0,13.0,Chennai,789.0,6000.0,13,2.88
1690,SUV,36349,1,Hyundai,Hyundai Venue,Comprehensive,Petrol,Manual,18.0,998,171.6,9.0,998,3.0,4.0,6.0,3995,1770,1605,5,53,165.0,5,16.0,16.0,Chennai,11835.0,118.0,3,9.4
1691,Hatchback,35000,1,Volkswagen,Volkswagen Polo,Comprehensive,Petrol,Automatic,17.21,1197,175.0,12.0,1197,4.0,4.0,8.0,3971,1682,1469,5,497,177.22,5,16.0,16.0,Chennai,1035.0,103.0,6,8.45
1692,SUV,17059,1,Tata,Tata New Safari,Comprehensive,Diesel,Automatic,14.08,1956,350.0,8.0,1956,4.0,4.0,5.0,4661,1894,1786,7,53,165.0,5,18.0,18.0,Chennai,16767.0,167.0,3,20.56
1693,SUV,37000,1,BMW,BMW X5,Comprehensive,Diesel,Automatic,13.38,2993,620.0,9.0,2993,6.0,4.0,7.0,4922,2218,1745,5,53,165.0,5,20.0,20.0,Chennai,26150.0,261.0,5,77.0
1694,Hatchback,48163,2,Maruti,Maruti Wagon R,Comprehensive,Petrol,Manual,20.51,998,90.0,11.0,998,3.0,4.0,8.0,3599,1495,1700,5,46,152.0,5,16.0,16.0,Chennai,6704.0,6200.0,8,4.0
1695,Sedan,40000,3,Maruti,Maruti Swift Dzire,Third Party insurance,Petrol,Manual,19.1,1197,114.0,12.0,1197,4.0,4.0,8.0,3995,1695,1555,5,48,169.0,4,14.0,14.0,Chennai,858.0,6000.0,11,4.25
1696,Sedan,150000,2,Tata,Tata Indigo,Third Party insurance,Diesel,Manual,17.0,1405,13.5,13.0,1405,4.0,2.0,8.0,4150,1620,1540,5,50,154.6,4,14.0,14.0,Chennai,70.0,500.0,16,2.0
1697,Hatchback,20000,1,Volkswagen,Volkswagen Polo,Third Party insurance,Petrol,Manual,17.74,999,95.0,13.0,999,3.0,4.0,8.0,3971,1682,1469,5,49,165.0,5,15.0,15.0,Chennai,7510.0,6200.0,4,7.5
1698,SUV,47000,1,Hyundai,Hyundai Creta,Comprehensive,Diesel,Automatic,17.6,1582,259.87,11.0,1582,4.0,4.0,6.0,4270,1780,1665,5,53,165.0,5,17.0,17.0,Chennai,1262.0,126.0,4,16.9
1699,Hatchback,112711,1,Hyundai,Hyundai i10,Comprehensive,Petrol,Manual,20.36,1197,111.8,13.0,1197,4.0,4.0,7.0,3585,1595,1550,5,53,165.0,4,13.0,13.0,Chennai,789.0,6000.0,11,3.1
1700,SUV,53000,1,Toyota,Toyota Fortuner,Comprehensive,Diesel,Automatic,15.04,2755,450.0,11.0,2755,4.0,4.0,6.0,4795,1855,1835,7,58,157.3,5,18.0,18.0,Chennai,1745.0,174.0,4,39.0
1701,Hatchback,65895,2,Maruti,Maruti Celerio,Comprehensive,Petrol,Automatic,26.68,998,89.0,7.0,998,3.0,4.0,8.0,3695,1655,1555,5,53,165.0,5,16.0,16.0,Chennai,6571.0,5500.0,8,4.37
1702,SUV,15625,1,Mahindra,Mahindra XUV300,Comprehensive,Petrol,Automatic,17.0,1197,200.0,10.0,1197,3.0,4.0,5.0,3995,1821,1627,5,53,165.0,5,16.0,16.0,Chennai,1086.0,108.0,2,10.26
1703,Hatchback,107595,1,Maruti,Maruti Swift,Third Party insurance,Diesel,Manual,25.2,1248,190.0,13.0,1248,4.0,4.0,8.0,3840,1735,1530,5,48,155.0,5,15.0,15.0,Chennai,74.0,4000.0,9,5.6
1704,Hatchback,23838,1,Maruti,Maruti Ignis,Comprehensive,Petrol,Manual,20.89,1197,113.0,11.0,1197,4.0,4.0,5.0,3700,1690,1595,5,47,165.0,5,15.0,15.0,Chennai,8180.0,6000.0,7,5.32
1705,Hatchback,28975,1,Maruti,Maruti Alto K10,Third Party,Petrol,Manual,24.39,998,89.0,7.0,998,3.0,4.0,5.0,3530,1490,1520,5,45,165.0,5,16.0,16.0,Chennai,6571.0,5500.0,9,3.23
1706,SUV,30742,1,Honda,Honda WR-V,Third Party insurance,Petrol,Manual,17.5,1199,110.0,11.0,1199,4.0,4.0,5.0,3999,1734,1601,5,53,164.26,5,16.0,16.0,Chennai,887.0,6000.0,6,7.7
1707,Hatchback,10363,1,Maruti,Maruti S-Presso,Comprehensive,Petrol,Manual,21.7,998,89.0,7.0,998,3.0,4.0,8.0,3565,1520,1567,5,45,165.0,5,16.0,16.0,Chennai,6571.0,5500.0,2,4.92
1708,Sedan,100000,1,Honda,Honda City,Third Party insurance,Petrol,Manual,17.4,1497,145.0,13.0,1497,4.0,4.0,7.0,4440,1695,1495,5,53,195.0,4,15.0,15.0,Chennai,1173.0,117.0,9,6.5
1709,Sedan,75555,1,Honda,Honda City,Comprehensive,Petrol,Manual,17.8,1497,145.0,13.0,1497,4.0,4.0,7.0,4440,1695,1495,5,53,195.0,4,15.0,15.0,Chennai,1173.0,117.0,7,6.33
1710,SUV,60929,2,Hyundai,Hyundai Creta,Third Party insurance,Petrol,Manual,15.8,1591,151.0,11.0,1591,4.0,4.0,6.0,4270,1780,1665,5,53,165.0,5,17.0,17.0,Chennai,1213.0,121.0,6,9.82
1711,SUV,78000,2,BMW,BMW X5,Comprehensive,Diesel,Automatic,11.7,2993,540.0,12.0,2993,6.0,4.0,8.0,4886,2184,1762,5,53,222.0,5,18.0,18.0,Chennai,245.0,245.0,15,13.5
1712,SUV,120000,1,Maruti,Maruti Vitara Brezza,Third Party insurance,Diesel,Manual,24.3,1248,200.0,12.0,1248,4.0,4.0,6.0,3995,1790,1640,5,52,172.0,5,16.0,16.0,Chennai,885.0,4000.0,7,9.0
1713,Sedan,143185,1,Honda,Honda Amaze,Comprehensive,Diesel,Manual,25.8,1498,200.0,10.0,1498,4.0,4.0,5.0,3990,1680,1505,5,47,170.0,4,16.0,16.0,Chennai,986.0,3600.0,10,3.7
1714,Sedan,115434,1,Maruti,Maruti Ciaz,Comprehensive,Petrol,Manual,20.73,1373,130.0,13.0,1373,4.0,4.0,8.0,4490,1730,1485,5,54,190.0,4,16.0,16.0,Chennai,911.0,6000.0,7,6.2
1715,Hatchback,43000,1,Maruti,Maruti Ignis,Third Party insurance,Petrol,Manual,20.89,1197,113.0,7.0,1197,4.0,4.0,5.0,3700,1690,1595,5,47,165.0,5,16.0,16.0,Chennai,8180.0,6000.0,6,4.8
1716,Hatchback,63309,1,Honda,Honda Brio,Third Party insurance,Petrol,Manual,18.5,1198,109.0,11.0,1198,4.0,4.0,7.0,3610,1680,1500,5,45,145.0,5,14.0,14.0,Chennai,868.0,6000.0,8,4.3
1717,Hatchback,150000,1,Maruti,Maruti Swift,Third Party insurance,Diesel,Manual,25.2,1248,190.0,13.0,1248,4.0,4.0,8.0,3840,1735,1530,5,48,155.0,5,15.0,15.0,Chennai,74.0,4000.0,9,5.0
1718,Sedan,53000,1,BMW,BMW 7 Series,Comprehensive,Diesel,Automatic,16.46,2993,560.0,13.0,2993,6.0,4.0,7.0,5219,2142,1481,5,625,250.0,4,19.0,19.0,Chennai,258.0,258.0,5,76.0
1719,Hatchback,39386,1,Maruti,Maruti Baleno,Third Party insurance,Petrol,Manual,21.01,1197,113.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,165.0,5,16.0,16.0,Chennai,8180.0,6000.0,5,7.9
1720,Sedan,42000,1,BMW,BMW 6 Series,Comprehensive,Diesel,Automatic,17.09,2993,620.0,11.0,2993,6.0,4.0,8.0,5091,2158,1538,4,53,165.0,4,19.0,19.0,Chennai,2614.0,261.0,6,52.0
1721,MUV,29257,1,Renault,Renault Triber,Comprehensive,Petrol,Automatic,18.2,999,96.0,7.0,999,3.0,4.0,6.0,3991,1739,1643,7,53,165.0,5,16.0,16.0,Chennai,7101.0,6250.0,3,7.76
1722,Hatchback,61829,1,Maruti,Maruti Baleno,Comprehensive,Petrol,Automatic,21.4,1197,115.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,180.0,5,16.0,16.0,Chennai,831.0,6000.0,7,7.02
1723,Hatchback,83901,1,Maruti,Maruti Alto K10,Comprehensive,Petrol,Manual,23.95,998,90.0,11.0,998,3.0,4.0,8.0,3545,1515,1475,5,46,145.0,5,16.0,16.0,Chennai,6705.0,6000.0,10,2.9
1724,Hatchback,33295,1,Maruti,Maruti Celerio,Third Party insurance,Petrol,Manual,25.24,998,89.0,7.0,998,3.0,4.0,8.0,3695,1655,1555,5,53,165.0,5,16.0,16.0,Chennai,6571.0,5500.0,10,3.83
1725,Hatchback,33610,1,Maruti,Maruti Celerio,Comprehensive,Petrol,Manual,25.24,998,89.0,7.0,998,3.0,4.0,8.0,3695,1655,1555,5,53,165.0,5,16.0,16.0,Chennai,6571.0,5500.0,8,4.11
1726,Sedan,95600,1,Maruti,Maruti Ciaz,Comprehensive,Diesel,Manual,26.21,1248,200.0,13.0,1248,4.0,4.0,8.0,4490,1730,1485,5,54,160.0,4,15.0,15.0,Chennai,885.0,4000.0,10,6.15
1727,Hatchback,20960,1,Tata,Tata Tiago,Comprehensive,Petrol,Manual,23.84,1199,114.0,13.0,1199,3.0,4.0,7.0,3746,1647,1535,5,49,150.0,5,14.0,14.0,Chennai,84.0,6000.0,5,5.15
1728,Sedan,66000,1,BMW,BMW 3 Series,Comprehensive,Diesel,Automatic,20.37,1995,400.0,11.0,1995,4.0,4.0,7.0,4709,1827,1435,5,55,243.0,4,17.0,17.0,Chennai,18774.0,187.0,8,25.75
1729,Hatchback,85105,2,Hyundai,Hyundai i20,Third Party insurance,Petrol,Manual,18.6,1197,114.7,11.0,1197,4.0,4.0,7.0,3985,1734,1505,5,52,170.0,5,16.0,16.0,Chennai,8183.0,6000.0,9,5.07
1730,Hatchback,44519,2,Hyundai,Hyundai EON,Third Party,Petrol,Manual,21.1,814,74.5,11.0,814,3.0,3.0,7.0,3495,1550,1500,5,46,135.0,5,16.0,16.0,Chennai,552.0,5500.0,8,3.22
1731,Hatchback,54024,1,Maruti,Maruti Baleno,Comprehensive,Petrol,Manual,21.4,1197,115.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,180.0,5,16.0,16.0,Chennai,831.0,6000.0,7,5.75
1732,Hatchback,20027,1,Maruti,Maruti Baleno,Comprehensive,Petrol,Manual,21.01,1197,113.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,165.0,5,16.0,16.0,Chennai,8180.0,6000.0,4,8.5
1733,Sedan,44000,1,Audi,Audi A6,Comprehensive,Diesel,Automatic,18.53,1968,400.0,11.0,1968,4.0,4.0,8.0,4933,2086,1455,5,595,232.0,4,17.0,17.0,Chennai,18774.0,187.0,5,37.0
1734,SUV,58000,1,Audi,Audi Q3,Comprehensive,Diesel,Automatic,15.73,1968,380.0,11.0,1968,4.0,4.0,8.0,4385,2019,1608,5,59,212.0,5,16.0,16.0,Chennai,17433.0,174.0,10,18.0
1735,Sedan,67905,1,Honda,Honda Amaze,Comprehensive,Diesel,Manual,25.8,1498,200.0,10.0,1498,4.0,4.0,5.0,3990,1680,1505,5,47,170.0,4,14.0,14.0,Chennai,986.0,3600.0,11,4.25
1736,Hatchback,62604,1,Maruti,Maruti Baleno,Third Party insurance,Petrol,Manual,21.01,1197,113.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,165.0,5,16.0,16.0,Chennai,8180.0,6000.0,7,6.5
1737,MUV,120000,1,Toyota,Toyota Innova,Third Party insurance,Diesel,Manual,12.8,2494,20.4,11.0,2494,4.0,4.0,8.0,4580,1770,1755,7,54,151.0,5,15.0,15.0,Chennai,102.0,102.0,15,7.5
1738,Sedan,105781,1,Honda,Honda Amaze,Comprehensive,Diesel,Manual,25.8,1498,200.0,10.0,1498,4.0,4.0,5.0,3990,1680,1505,5,47,170.0,4,14.0,14.0,Chennai,986.0,3600.0,10,4.5
1739,Sedan,68724,1,Maruti,Maruti Ciaz,Third Party insurance,Petrol,Manual,20.73,1373,130.0,13.0,1373,4.0,4.0,8.0,4490,1730,1485,5,54,190.0,4,15.0,15.0,Chennai,911.0,6000.0,7,7.2
1740,Hatchback,67000,1,Maruti,Maruti Celerio,Comprehensive,Petrol,Automatic,23.1,998,90.0,13.0,998,3.0,4.0,8.0,3715,1635,1565,5,47,150.0,5,16.0,16.0,Chennai,6704.0,6000.0,10,4.25
1741,Hatchback,110273,2,Hyundai,Hyundai i10,Comprehensive,Petrol,Manual,20.36,1197,111.8,13.0,1197,4.0,4.0,7.0,3585,1595,1550,5,53,165.0,4,13.0,13.0,Chennai,789.0,6000.0,14,2.35
1742,Hatchback,65628,2,Maruti,Maruti Celerio,Comprehensive,Petrol,Automatic,23.1,998,90.0,13.0,998,3.0,4.0,8.0,3715,1635,1565,5,47,150.0,5,16.0,16.0,Chennai,6704.0,6000.0,8,4.37
1743,Hatchback,106075,1,Volkswagen,Volkswagen Polo,Third Party insurance,Petrol,Manual,16.47,1198,110.0,13.0,1198,3.0,4.0,8.0,3971,1682,1469,5,497,165.0,5,15.0,15.0,Chennai,74.0,5400.0,10,4.1
1744,Hatchback,6023,1,Maruti,Maruti Ignis,Comprehensive,Petrol,Manual,20.89,1197,113.0,7.0,1197,4.0,4.0,5.0,3700,1690,1595,5,47,165.0,5,15.0,15.0,Chennai,8180.0,6000.0,2,7.31
1745,Hatchback,38999,2,Tata,Tata Tiago,Comprehensive,Petrol,Manual,23.84,1199,114.0,13.0,1199,3.0,4.0,7.0,3746,1647,1535,5,49,150.0,5,14.0,14.0,Chennai,84.0,6000.0,6,5.02
1746,MUV,105000,1,Toyota,Toyota Innova Crysta,Comprehensive,Diesel,Manual,13.68,2393,343.0,12.0,2393,7.0,4.0,9.0,4735,1830,1795,7,54,165.0,5,16.0,16.0,Chennai,14751.0,147.0,6,20.5
1747,SUV,7811,1,Tata,Tata New Safari,Comprehensive,Diesel,Automatic,14.08,1956,350.0,8.0,1956,4.0,4.0,5.0,4661,1894,1786,7,53,165.0,5,18.0,18.0,Chennai,16767.0,167.0,2,19.63
1748,Hatchback,58747,2,Maruti,Maruti Alto K10,Comprehensive,Petrol,Manual,20.92,998,90.0,9.0,998,3.0,4.0,8.0,3620,1475,1460,5,46,165.0,5,13.0,13.0,Chennai,671.0,6200.0,13,2.22
1749,SUV,34965,1,Tata,Tata Harrier,Comprehensive,Diesel,Manual,17.0,1956,350.0,12.0,1956,4.0,4.0,5.0,4598,1894,1706,5,53,165.0,4,17.0,17.0,Chennai,1381.0,138.0,5,14.97
1750,SUV,106360,2,Ford,Ford Ecosport,Comprehensive,Diesel,Manual,22.7,1498,204.0,13.0,1498,4.0,2.0,8.0,3999,1765,1708,5,53,182.0,5,16.0,16.0,Chennai,8984.0,3750.0,9,5.29
1751,Hatchback,162049,2,Maruti,Maruti Ritz,Comprehensive,Petrol,Manual,18.5,1197,114.0,11.0,1197,4.0,4.0,8.0,3775,1680,1620,5,47,156.0,5,16.0,16.0,Chennai,8580.0,6000.0,14,2.1
1752,SUV,30000,1,Mercedes-Benz,Mercedes-Benz GLE,Comprehensive,Diesel,Automatic,18.9,1950,500.0,13.0,1950,4.0,4.0,8.0,4924,2157,1772,5,59,225.0,5,19.0,19.0,Chennai,24138.0,241.0,4,74.5
1753,SUV,26000,1,Toyota,Toyota Urban cruiser,Comprehensive,Petrol,Manual,17.03,1462,138.0,7.0,1462,4.0,4.0,6.0,3995,1790,1640,5,52,165.0,5,16.0,16.0,Chennai,10326.0,103.0,3,9.75
1754,SUV,25000,1,Kia,Kia Seltos,Comprehensive,Petrol,Automatic,18.9,1497,144.0,9.0,1497,4.0,4.0,5.0,4315,1800,1645,5,53,165.0,5,17.0,17.0,Chennai,11343.0,113.0,4,14.5
1755,SUV,35000,1,Mercedes-Benz,Mercedes-Benz GLC,Comprehensive,Diesel,Automatic,18.9,1950,400.0,9.0,1950,4.0,4.0,6.0,4658,1890,1644,5,53,215.0,5,19.0,19.0,Chennai,194.0,194.0,3,62.0
1756,Hatchback,57000,1,Maruti,Maruti Swift,Comprehensive,Petrol,Manual,21.21,1197,113.0,12.0,1197,4.0,4.0,8.0,3840,1735,1530,5,48,165.0,5,16.0,16.0,Chennai,8180.0,6000.0,4,5.95
1757,SUV,49000,1,Hyundai,Hyundai Creta,Third Party insurance,Petrol,Manual,15.29,1591,151.0,11.0,1591,4.0,4.0,5.0,4270,1780,1630,5,53,165.0,5,16.0,16.0,Chennai,1213.0,121.0,7,7.67
1758,Hatchback,30000,1,Hyundai,Hyundai i20,Comprehensive,Petrol,Manual,21.0,1197,114.74,8.0,1197,4.0,4.0,5.0,3995,1775,1505,5,53,165.0,5,16.0,16.0,Chennai,8180.0,6000.0,2,8.25
1759,Hatchback,120000,3,Hyundai,Hyundai Santro,Third Party insurance,Petrol,Manual,18.9,1086,113.0,4.0,1086,4.0,4.0,7.0,3995,1695,1505,5,53,165.0,5,13.0,13.0,Chennai,8180.0,6000.0,22,450.0
1760,Hatchback,40000,3,Hyundai,Hyundai i10,Third Party insurance,Petrol,Automatic,16.95,1197,111.8,13.0,1197,4.0,4.0,7.0,3585,1595,1550,5,53,165.0,4,13.0,13.0,Chennai,789.0,6000.0,10,3.35
1761,Hatchback,53250,1,Honda,Honda Jazz,Comprehensive,Petrol,Automatic,19.0,1199,110.0,11.0,1199,4.0,4.0,5.0,3955,1694,1544,5,51,172.0,5,15.0,15.0,Chennai,887.0,6000.0,9,5.58
1762,Hatchback,8848,1,Tata,Tata Tiago,Third Party,Petrol,Manual,19.01,1199,113.0,7.0,1199,3.0,4.0,5.0,3765,1677,1535,5,53,165.0,5,16.0,16.0,Chennai,8482.0,6000.0,2,6.49
1763,SUV,3000,1,Tata,Tata Harrier,Comprehensive,Diesel,Automatic,14.6,1956,350.0,8.0,1956,4.0,4.0,5.0,4598,1894,1706,5,53,165.0,5,18.0,18.0,Chennai,16767.0,167.0,2,22.5
1764,Sedan,34628,1,Skoda,Skoda Rapid,Third Party,Petrol,Manual,18.97,999,175.0,11.0,999,3.0,4.0,7.0,4413,1699,1466,5,53,165.0,4,16.0,16.0,Chennai,10862.0,108.0,3,11.1
1765,Hatchback,8579,1,Maruti,Maruti Ignis,Third Party,Petrol,Manual,20.89,1197,113.0,7.0,1197,4.0,4.0,5.0,3700,1690,1595,5,47,165.0,5,15.0,15.0,Chennai,8180.0,6000.0,2,6.72
1766,MUV,17000,1,Renault,Renault Triber,Comprehensive,Petrol,Manual,20.0,999,96.0,7.0,999,3.0,4.0,6.0,3991,1739,1643,7,53,165.0,5,16.0,16.0,Chennai,7101.0,6250.0,2,6.75
1767,Sedan,40021,1,Honda,Honda City,Third Party insurance,Petrol,Manual,17.8,1497,145.0,13.0,1497,4.0,4.0,7.0,4440,1695,1495,5,53,195.0,4,15.0,15.0,Chennai,1173.0,117.0,7,7.95
1768,SUV,52000,1,Mercedes-Benz,Mercedes-Benz GLS,Comprehensive,Diesel,Automatic,18.9,2925,700.0,7.0,2925,6.0,4.0,8.0,5207,2157,1823,7,53,238.0,5,21.0,21.0,Chennai,3258636004200.0,325.0,3,112.99999999999999
