,width,reg_age,length,wheel size,alloy wheel size,rpm,km,city,torque,top speed,mileage,height,model,engine and transmission,transmission,engine,displacement
35,0.40123456790123435,0.19047619047619047,0.5711414790996785,16.0,16.0,0.015606060606060606,0.01090909090909091,0,0.15759583530525317,0.532258064516129,0.09223593138730063,2.6835399469954128e-05,165,13.0,1,0.2924,0.2924
37,0.1049382716049383,0.38095238095238093,0.2512057877813505,16.0,16.0,0.9393939393939394,0.007452181818181819,0,0.10080454330336015,0.49032258064516127,0.10103821847727959,2.750294672045051e-05,184,11.0,1,0.1996,0.1996
39,0.5308641975308641,0.5714285714285714,0.6917202572347267,17.0,17.0,0.02590909090909091,0.02181818181818182,0,0.4001419782300047,0.567741935483871,0.03325308456214265,3.751615547789607e-05,285,11.0,1,0.5964,0.5964
40,0.508641975308642,0.14285714285714285,0.557073954983923,16.0,16.0,0.016363636363636365,0.007272727272727274,0,0.28419309039280644,0.532258064516129,0.09622329220583811,2.7169173095202312e-05,236,10.0,0,0.2922,0.2922
41,0.40000000000000013,0.3333333333333333,0.4063504823151127,16.0,16.0,0.9090909090909091,0.01630309090909091,0,0.13002839564600094,0.5483870967741935,0.08666867288594646,1.4485775335771261e-05,90,11.0,1,0.2394,0.2394
42,0.40000000000000013,0.2857142857142857,0.4063504823151127,16.0,16.0,0.6060606060606061,0.02181818181818182,0,0.25425934690014196,0.5806451612903226,0.11631056274450799,1.4485775335771261e-05,90,11.0,1,0.2792,0.2792
43,0.4135802469135801,0.2857142857142857,0.41036977491961424,16.0,16.0,0.9090909090909091,0.01036309090909091,0,0.13038334122101278,0.5806451612903226,0.10773397532350285,1.4819548961019446e-05,157,11.0,1,0.2394,0.2394
44,0.4506172839506173,0.4761904761904761,0.6254019292604502,16.0,16.0,0.022272727272727274,0.02181818181818182,0,0.20433033601514433,0.6161290322580645,0.06936503159795368,1.2149359959033956e-05,75,13.0,1,0.3594,0.3594
46,0.12962962962962954,0.09523809523809523,0.18930868167202575,16.0,16.0,0.9090909090909091,0.003424545454545455,0,0.07595835305253194,0.532258064516129,0.11262413481793562,1.248313358428214e-05,155,7.0,1,0.1592,0.1592
47,0.5024691358024691,0.6190476190476191,0.5852090032154342,16.0,16.0,0.01818181818181818,0.02181818181818182,0,0.33743492664458113,0.532258064516129,0.03739091182666266,4.586049610910071e-05,138,10.0,1,0.4358,0.4358
49,0.2925925925925925,0.19047619047619047,0.31028938906752423,15.0,15.0,0.9090909090909091,0.011078545454545456,0,0.12920018930430666,0.4838709677419355,0.12609088173337346,1.6488417087260368e-05,273,13.0,1,0.2398,0.2398
50,0.4814814814814816,0.14285714285714285,0.5389871382636657,17.0,17.0,0.02090909090909091,0.006098,0,0.2806436346426881,0.532258064516129,0.07086969605777912,2.3831436842720467e-05,107,9.0,0,0.2706,0.2706
51,0.2925925925925925,0.23809523809523808,0.31028938906752423,16.0,16.0,0.9090909090909091,0.012152181818181819,0,0.12920018930430666,0.4838709677419355,0.12609088173337346,1.6488417087260368e-05,273,13.0,1,0.2398,0.2398
53,0.08024691358024683,0.7142857142857142,0.20940514469453397,12.0,12.0,0.9393939393939394,0.01090909090909091,0,0.0676762896355892,0.44193548387096776,0.09494432741498646,1.1481812708537587e-05,154,12.0,1,0.1592,0.1592
54,0.40000000000000013,0.19047619047619047,0.4063504823151127,16.0,16.0,0.9090909090909091,0.008051818181818183,0,0.13274964505442496,0.5483870967741935,0.08666867288594646,1.4485775335771261e-05,90,11.0,1,0.2394,0.2394
57,0.3086419753086418,0.19047619047619047,0.31792604501607724,14.0,14.0,0.9090909090909091,0.00667909090909091,0,0.12890440132513012,0.532258064516129,0.08892566957568462,1.5487096211515815e-05,77,11.0,1,0.2394,0.2394
59,0.5024691358024691,0.6190476190476191,0.5852090032154342,16.0,16.0,0.01818181818181818,0.02181818181818182,0,0.33743492664458113,0.532258064516129,0.03739091182666266,4.586049610910071e-05,138,10.0,1,0.4358,0.4358
60,0.20864197530864192,0.047619047619047616,0.30426045016077174,16.0,16.0,0.8333333333333334,0.0018181818181818184,0,0.10198769522006626,0.532258064516129,0.11224796870297923,1.2416378859232504e-05,238,11.0,0,0.1998,0.1998
61,0.4950617283950616,0.23809523809523808,0.409967845659164,16.0,16.0,0.016363636363636365,0.009753636363636364,0,0.301940369143398,0.4973870967741935,0.1084863075534156,2.1294757290834252e-05,265,12.0,1,0.2994,0.2994
62,0.31481481481481466,0.8095238095238095,0.3360128617363345,13.0,13.0,0.8333333333333334,0.018181818181818184,0,0.13038334122101278,0.535483870967742,0.06184170929882638,1.515332258626763e-05,76,13.0,1,0.2682,0.2682
63,0.3024691358024689,0.42857142857142855,0.289790996784566,16.0,16.0,0.8333333333333334,0.009814909090909091,0,0.09962139138665405,0.532258064516129,0.147457117062895,1.782351158825312e-05,160,7.0,0,0.1996,0.1996
64,0.35679012345679006,0.42857142857142855,0.567524115755627,15.0,15.0,0.015606060606060606,0.02,0,0.29010884997633696,0.5903225806451613,0.10577791152572977,1.1882341058835408e-05,249,11.0,1,0.29960000000000003,0.29960000000000003
65,0.43827160493827155,0.19047619047619047,0.41157556270096474,16.0,16.0,0.01818181818181818,0.006862,0,0.17061050638902034,0.532258064516129,0.06635570267830276,2.396494629281974e-05,50,13.0,1,0.2992,0.2992
66,0.12962962962962954,0.09523809523809523,0.18930868167202575,16.0,16.0,0.9090909090909091,0.0031576363636363638,0,0.07595835305253194,0.532258064516129,0.11262413481793562,1.248313358428214e-05,155,7.0,1,0.1592,0.1592
67,0.45679012345679015,0.2857142857142857,0.5209003215434085,16.0,16.0,0.019090909090909092,0.01709090909090909,0,0.30182205395172734,0.6129032258064516,0.09471862774601267,2.28301159669759e-05,73,11.0,1,0.3164,0.3164
69,0.40123456790123435,0.42857142857142855,0.3500803858520902,16.0,16.0,0.9090909090909091,0.009927454545454547,0,0.12801703738760056,0.532258064516129,0.1151068311766476,1.6154643462012183e-05,179,7.0,1,0.2394,0.2394
70,0.40123456790123435,0.23809523809523808,0.34807073954983925,16.0,16.0,0.6060606060606061,0.02,0,0.21911973497397064,0.532258064516129,0.16039723141739393,1.6154643462012183e-05,179,10.0,1,0.24960000000000002,0.24960000000000002
71,0.2777777777777779,0.2857142857142857,0.29782958199356924,14.0,14.0,0.9090909090909091,0.011636363636363637,0,0.10080454330336015,0.4838709677419355,0.12052362323201929,1.849105883874949e-05,160,13.0,1,0.1996,0.1996
73,0.39506172839506193,0.38095238095238093,0.6093247588424437,16.0,16.0,0.6060606060606061,0.018181818181818184,0,0.23095125414103168,0.5161290322580645,0.14392115558230517,1.3150680834778523e-05,163,13.0,1,0.24960000000000002,0.24960000000000002
74,0.3506172839506172,0.3333333333333333,0.39429260450160775,15.0,15.0,0.9090909090909091,0.008028,0,0.12446758163748224,0.5548387096774193,0.08967800180559735,1.7089209612707114e-05,66,11.0,0,0.2398,0.2398
75,0.4209876543209876,0.3333333333333333,0.6125401929260452,15.0,15.0,0.016363636363636365,0.012727272727272728,0,0.28419309039280644,0.5483870967741935,0.0970508576587421,2.7302682545301586e-05,240,11.0,1,0.2922,0.2922
76,0.49876543209876556,0.23809523809523808,0.6816720257234727,16.0,16.0,0.02696969696969697,0.014363636363636365,0,0.29010884997633696,0.7096774193548387,0.06033704483900091,1.2549888309331777e-05,248,13.0,0,0.35960000000000003,0.35960000000000003
77,0.2925925925925925,0.23809523809523808,0.31028938906752423,16.0,16.0,0.9090909090909091,0.012370727272727273,0,0.12920018930430666,0.4838709677419355,0.12609088173337346,1.6488417087260368e-05,273,13.0,1,0.2398,0.2398
78,0.33333333333333326,0.42857142857142855,0.321945337620579,16.0,16.0,0.9090909090909091,0.01090909090909091,0,0.12920018930430666,0.5032258064516129,0.08591634065603371,2.216256871647953e-05,175,11.0,1,0.2394,0.2394
79,0.33333333333333326,0.42857142857142855,0.321945337620579,16.0,16.0,0.9090909090909091,0.01090909090909091,0,0.12920018930430666,0.5032258064516129,0.08591634065603371,2.216256871647953e-05,175,11.0,1,0.2394,0.2394
80,0.4506172839506173,0.09523809523809523,0.41036977491961424,16.0,16.0,0.01787878787878788,0.0018181818181818184,0,0.19737340274491244,0.532258064516129,0.09720132410472465,1.4485775335771261e-05,90,8.0,1,0.1996,0.1996
81,0.35185185185185186,0.4761904761904761,0.5892282958199357,15.0,15.0,0.017575757575757574,0.009067818181818182,0,0.16706105063890203,0.532258064516129,0.07312669274751732,1.3150680834778523e-05,63,11.0,1,0.2994,0.2994
82,0.3358024691358026,0.4761904761904761,0.40032154340836024,15.0,15.0,0.015606060606060606,0.016363636363636365,0,0.20137245622337907,0.532258064516129,0.07613602166716821,1.1014529633190129e-05,300,10.0,0,0.2394,0.2394
83,0.35679012345679006,0.2857142857142857,0.5783762057877815,15.0,15.0,0.016363636363636365,0.008901818181818183,0,0.29010884997633696,0.5967741935483871,0.1057026783027385,1.1882341058835408e-05,249,11.0,1,0.29960000000000003,0.29960000000000003
84,0.3086419753086418,0.42857142857142855,0.31792604501607724,16.0,16.0,0.6060606060606061,0.012727272727272728,0,0.1836251774727875,0.5064516129032258,0.12729461330123384,1.5487096211515815e-05,77,11.0,1,0.224,0.224
85,0.37037037037037046,0.4761904761904761,0.41036977491961424,14.0,14.0,0.9090909090909091,0.012363636363636365,0,0.12884524372929482,0.532258064516129,0.08591634065603371,1.4485775335771261e-05,90,11.0,1,0.2394,0.2394
86,0.3765432098765433,0.3333333333333333,0.28175241157556274,16.0,16.0,0.5681818181818182,0.0041849090909090916,0,0.21911973497397064,0.5161290322580645,0.13722539873608186,2.4498984093216836e-05,133,11.0,1,0.2396,0.2396
87,0.37037037037037046,0.42857142857142855,0.41036977491961424,14.0,14.0,0.6060606060606061,0.015090909090909092,0,0.25414103170847135,0.532258064516129,0.1067559434246163,1.4485775335771261e-05,90,11.0,1,0.2792,0.2792
89,0.08024691358024683,0.23809523809523808,0.2660771704180065,16.0,16.0,0.9090909090909091,0.011298,0,0.10080454330336015,0.49032258064516127,0.10103821847727959,2.550030496896139e-05,184,11.0,1,0.1996,0.1996
90,0.22839506172839497,0.4761904761904761,0.24557877813504825,13.0,13.0,0.8333333333333334,0.013454545454545455,0,0.11150023663038335,0.532258064516129,0.09118266626542282,1.7489737963004935e-05,89,11.0,1,0.2172,0.2172
91,0.20864197530864192,0.3333333333333333,0.2833601286173635,16.0,16.0,0.8333333333333334,0.004818181818181819,0,0.10198769522006626,0.5141935483870967,0.12759554619319893,1.2683397759431051e-05,238,11.0,0,0.1998,0.1998
94,0.5074074074074073,0.047619047619047616,0.41036977491961424,16.0,16.0,0.016363636363636365,0.0018181818181818184,0,0.23095125414103168,0.532258064516129,0.07463135720734276,2.262985179182699e-05,146,10.0,0,0.2394,0.2394
96,0.33333333333333326,0.4761904761904761,0.25562700964630225,16.0,16.0,0.9090909090909091,0.006944909090909091,0,0.12328442972077615,0.532258064516129,0.09268733072524826,1.4152001710523077e-05,61,11.0,1,0.2396,0.2396
97,0.4135802469135801,0.2857142857142857,0.41036977491961424,16.0,16.0,0.9090909090909091,0.004181818181818182,0,0.12801703738760056,0.532258064516129,0.09389106229310865,1.4819548961019446e-05,157,11.0,0,0.2394,0.2394
98,0.08024691358024683,0.4761904761904761,0.259646302250804,13.0,13.0,0.9393939393939394,0.009090909090909092,0,0.10080454330336015,0.532258064516129,0.10412278061992178,1.1481812708537587e-05,156,9.0,1,0.1996,0.1996
99,0.41975308641975295,0.047619047619047616,0.4087620578778135,16.0,16.0,0.946969696969697,0.0018181818181818184,0,0.10790345480359678,0.532258064516129,0.08990370147457119,2.1161247840734978e-05,239,8.0,0,0.1998,0.1998
100,0.3086419753086418,0.19047619047619047,0.31792604501607724,14.0,14.0,0.9090909090909091,0.003454545454545455,0,0.12890440132513012,0.532258064516129,0.08892566957568462,1.5487096211515815e-05,77,11.0,1,0.2394,0.2394
101,0.4814814814814816,0.14285714285714285,0.5389871382636657,17.0,17.0,0.02090909090909091,0.0025454545454545456,0,0.2806436346426881,0.532258064516129,0.07086969605777912,2.3831436842720467e-05,107,9.0,0,0.2706,0.2706
102,0.1728395061728396,0.42857142857142855,0.20940514469453397,16.0,16.0,0.8333333333333334,0.005321454545454546,0,0.08246568859441553,0.43548387096774194,0.10547697863376468,1.4152001710523077e-05,74,11.0,1,0.1628,0.1628
103,0.35679012345679006,0.19047619047619047,0.5691318327974277,15.0,15.0,0.015606060606060606,0.003636363636363637,0,0.20137245622337907,0.5967741935483871,0.08358411074330427,1.1949095783885045e-05,305,13.0,0,0.2394,0.2394
104,0.39506172839506193,0.23809523809523808,0.5831993569131835,16.0,16.0,0.015909090909090907,0.005454545454545455,0,0.1599621391386654,0.532258064516129,0.07538368943725551,1.3818228085274892e-05,295,11.0,1,0.2992,0.2992
105,0.3506172839506172,0.23809523809523808,0.39429260450160775,15.0,15.0,0.9090909090909091,0.011704363636363638,0,0.12446758163748224,0.5548387096774193,0.08967800180559735,1.7089209612707114e-05,66,11.0,0,0.2398,0.2398
106,0.5246913580246912,0.09523809523809523,0.6756430868167203,17.0,17.0,0.025303030303030303,0.005454545454545455,0,0.40842404164694746,0.532258064516129,0.07771591934998495,3.150823022342874e-05,122,7.0,1,0.3912,0.3912
108,0.22839506172839497,0.6190476190476191,0.24557877813504825,13.0,13.0,0.8333333333333334,0.007941636363636364,0,0.11150023663038335,0.532258064516129,0.09577189286789045,1.7489737963004935e-05,89,11.0,1,0.2172,0.2172
109,0.45679012345679015,0.23809523809523808,0.5209003215434085,17.0,17.0,0.018333333333333333,0.007272727272727274,0,0.17297681022243255,0.532258064516129,0.05808004814926273,2.5166531343713205e-05,73,11.0,0,0.31820000000000004,0.31820000000000004
110,0.37037037037037046,0.5238095238095237,0.41036977491961424,14.0,14.0,0.6060606060606061,0.007374909090909092,0,0.25414103170847135,0.532258064516129,0.11631056274450799,1.4485775335771261e-05,90,11.0,1,0.2792,0.2792
111,0.4691358024691359,0.09523809523809523,0.5329581993569132,17.0,17.0,0.02090909090909091,0.004818181818181819,0,0.2806436346426881,0.532258064516129,0.08892566957568462,2.3163889592224085e-05,73,10.0,0,0.27940000000000004,0.27940000000000004
112,0.4444444444444444,0.19047619047619047,0.41036977491961424,16.0,16.0,0.01787878787878788,0.003636363636363637,0,0.1973497397065783,0.532258064516129,0.08328317785133915,2.1161247840734978e-05,85,8.0,0,0.1996,0.1996
113,0.5925925925925928,0.3333333333333333,0.647508038585209,17.0,17.0,0.021212121212121213,0.010654545454545455,0,0.38476100331282537,0.5967741935483871,0.06710803490821549,3.317709834966966e-05,147,11.0,0,0.4358,0.4358
114,0.4444444444444444,0.19047619047619047,0.41036977491961424,16.0,16.0,0.01787878787878788,0.003636363636363637,0,0.1973497397065783,0.532258064516129,0.08328317785133915,2.1161247840734978e-05,85,8.0,0,0.1996,0.1996
116,0.2777777777777779,0.3333333333333333,0.29782958199356924,16.0,16.0,0.9090909090909091,0.011821272727272727,0,0.10080454330336015,0.4838709677419355,0.12052362323201929,1.849105883874949e-05,160,13.0,0,0.1996,0.1996
117,0.5024691358024691,0.7142857142857142,0.6258038585209005,16.0,16.0,0.025757575757575757,0.014545454545454547,0,0.03537624230951254,0.6967741935483871,0.04604273247065905,8.878378431601735e-06,14,11.0,0,0.399,0.399
119,0.4814814814814816,0.14285714285714285,0.5389871382636657,17.0,17.0,0.02090909090909091,0.003636363636363637,0,0.2806436346426881,0.532258064516129,0.07086969605777912,2.3831436842720467e-05,107,9.0,0,0.2706,0.2706
120,0.5024691358024691,0.42857142857142855,0.7491961414790997,16.0,16.0,0.02090909090909091,0.0066089090909090915,0,0.3729294841457643,0.532258064516129,0.07613602166716821,1.2950416659629599e-05,251,11.0,0,0.3936,0.3936
121,0.22839506172839497,0.6666666666666665,0.24557877813504825,13.0,13.0,0.9090909090909091,0.014545454545454547,0,0.12659725508755323,0.532258064516129,0.09990972013241048,1.7489737963004935e-05,89,13.0,1,0.2394,0.2394
122,0.508641975308642,0.42857142857142855,0.5389871382636657,16.0,16.0,0.015454545454545455,0.015162545454545456,0,0.1658778987221959,0.532258064516129,0.04634366536262414,2.7169173095202312e-05,236,11.0,1,0.3196,0.3196
124,0.22839506172839497,0.6666666666666665,0.24557877813504825,13.0,13.0,0.9090909090909091,0.014545454545454547,0,0.12659725508755323,0.532258064516129,0.09990972013241048,1.7489737963004935e-05,89,13.0,1,0.2394,0.2394
125,0.09876543209876543,0.2857142857142857,0.2234726688102895,16.0,16.0,0.8333333333333334,0.009491636363636364,0,0.09962139138665405,0.532258064516129,0.1302287089978935,1.5487096211515815e-05,156,7.0,1,0.1996,0.1996
126,0.37037037037037046,0.5238095238095237,0.3882636655948555,14.0,14.0,0.7878787878787878,0.02,0,0.007808802650260294,0.532258064516129,0.07463135720734276,1.4485775335771261e-05,90,12.0,1,0.2394,0.2394
128,0.12962962962962954,0.42857142857142855,0.18930868167202575,16.0,16.0,0.9090909090909091,0.005420545454545455,0,0.07595835305253194,0.532258064516129,0.11262413481793562,1.248313358428214e-05,155,7.0,1,0.1592,0.1592
129,0.35185185185185186,0.23809523809523808,0.36655948553054674,14.0,14.0,0.9545454545454546,0.005454545454545455,0,0.12683388547089444,0.5064516129032258,0.08335841107433042,1.5820869836764e-05,54,12.0,1,0.23920000000000002,0.23920000000000002
130,0.345679012345679,0.14285714285714285,0.29180064308681675,15.0,15.0,0.9090909090909091,0.0024263636363636367,0,0.12801703738760056,0.532258064516129,0.10389708095094796,2.049370059023861e-05,172,11.0,0,0.2394,0.2394
132,0.3086419753086418,0.42857142857142855,0.31792604501607724,16.0,16.0,0.9090909090909091,0.013636363636363637,0,0.12920018930430666,0.532258064516129,0.08892566957568462,1.5487096211515815e-05,77,11.0,1,0.2394,0.2394
133,0.22839506172839497,0.5714285714285714,0.24557877813504825,13.0,13.0,0.9090909090909091,0.013731454545454547,0,0.12659725508755323,0.532258064516129,0.09990972013241048,1.7489737963004935e-05,89,13.0,1,0.2394,0.2394
134,0.5925925925925928,0.38095238095238093,0.647508038585209,17.0,17.0,0.021212121212121213,0.008545454545454545,0,0.38476100331282537,0.5967741935483871,0.06710803490821549,3.317709834966966e-05,147,11.0,1,0.4358,0.4358
136,0.406172839506173,0.14285714285714285,0.4087620578778135,16.0,16.0,0.946969696969697,0.005136909090909091,0,0.10790345480359678,0.532258064516129,0.09720132410472465,2.369792739262118e-05,243,7.0,1,0.1998,0.1998
137,0.45679012345679015,0.3333333333333333,0.5209003215434085,16.0,16.0,0.019090909090909092,0.009090909090909092,0,0.30182205395172734,0.6129032258064516,0.09471862774601267,2.28301159669759e-05,73,11.0,1,0.3164,0.3164
138,0.22839506172839497,0.6190476190476191,0.24557877813504825,13.0,13.0,0.9090909090909091,0.016363636363636365,0,0.12647893989588263,0.532258064516129,0.09990972013241048,1.7489737963004935e-05,89,13.0,1,0.2394,0.2394
140,0.40000000000000013,0.3333333333333333,0.4063504823151127,16.0,16.0,0.9090909090909091,0.009558363636363637,0,0.13002839564600094,0.5483870967741935,0.08666867288594646,1.4485775335771261e-05,90,11.0,1,0.2394,0.2394
141,0.5024691358024691,0.6190476190476191,0.6213826366559487,16.0,16.0,0.027424242424242424,0.012727272727272728,0,0.4439185991481306,0.6967741935483871,0.06763466746915439,8.878378431601735e-06,14,12.0,0,0.399,0.399
142,0.35185185185185186,0.38095238095238093,0.5892282958199357,15.0,15.0,0.017727272727272727,0.011271454545454546,0,0.1658778987221959,0.6290322580645161,0.07764068612699368,1.3818228085274892e-05,63,13.0,1,0.2994,0.2994
143,0.5432098765432098,0.2857142857142857,0.6032958199356915,18.0,18.0,0.027575757575757576,0.010363636363636365,0,0.4677117841930904,0.631225806451613,0.06996689738188383,2.483275771846502e-05,84,11.0,0,0.399,0.399
145,0.37037037037037046,0.4761904761904761,0.41036977491961424,14.0,14.0,0.9090909090909091,0.006610727272727273,0,0.12884524372929482,0.532258064516129,0.08591634065603371,1.4485775335771261e-05,90,11.0,1,0.2394,0.2394
146,0.597530864197531,0.19047619047619047,0.6527331189710612,17.0,17.0,0.02090909090909091,0.012727272727272728,0,0.40842404164694746,0.532258064516129,0.07463135720734276,2.7903475070748332e-05,256,12.0,1,0.3912,0.3912
148,0.39382716049382727,0.2857142857142857,0.5892282958199357,16.0,16.0,0.018333333333333333,0.005509272727272727,0,0.17297681022243255,0.5123548387096775,0.07463135720734276,1.248313358428214e-05,86,11.0,0,0.31820000000000004,0.31820000000000004
149,0.22839506172839497,0.6190476190476191,0.24557877813504825,13.0,13.0,0.9090909090909091,0.012,0,0.12659725508755323,0.532258064516129,0.09990972013241048,1.7489737963004935e-05,89,13.0,1,0.2394,0.2394
150,0.40000000000000013,0.2857142857142857,0.4063504823151127,16.0,16.0,0.9090909090909091,0.010183636363636363,0,0.13002839564600094,0.5483870967741935,0.08666867288594646,1.4485775335771261e-05,90,11.0,1,0.2394,0.2394
152,0.728395061728395,0.42857142857142855,0.5454180064308682,16.0,16.0,0.016363636363636365,0.01090909090909091,0,0.2877425461429247,0.5419354838709678,0.08975323502858865,2.5567059694011027e-05,229,11.0,1,0.2922,0.2922
153,0.40123456790123435,0.42857142857142855,0.34807073954983925,16.0,16.0,0.6060606060606061,0.015241636363636365,0,0.21911973497397064,0.5,0.1363226000601866,1.6154643462012183e-05,179,13.0,1,0.24960000000000002,0.24960000000000002
154,0.20864197530864192,0.14285714285714285,0.30426045016077174,16.0,16.0,0.8333333333333334,0.0018181818181818184,0,0.10198769522006626,0.532258064516129,0.11224796870297923,1.2416378859232504e-05,238,11.0,0,0.1998,0.1998
155,0.508641975308642,0.3333333333333333,0.5389871382636657,16.0,16.0,0.016363636363636365,0.006363636363636364,0,0.28419309039280644,0.5419354838709678,0.09419199518507373,2.7169173095202312e-05,236,11.0,0,0.2922,0.2922
156,0.35185185185185186,0.14285714285714285,0.5892282958199357,15.0,15.0,0.017727272727272727,0.009293818181818183,0,0.1658778987221959,0.6290322580645161,0.08215467950647007,1.3818228085274892e-05,63,13.0,0,0.2994,0.2994
157,0.35679012345679006,0.3333333333333333,0.567524115755627,15.0,15.0,0.015606060606060606,0.014545454545454547,0,0.29010884997633696,0.5903225806451613,0.10577791152572977,1.1882341058835408e-05,249,11.0,1,0.29960000000000003,0.29960000000000003
158,0.3358024691358026,0.2857142857142857,0.4007234726688105,16.0,16.0,0.015606060606060606,0.007272727272727274,0,0.20137245622337907,0.5716774193548387,0.07621125489015951,1.208260523398432e-05,300,12.0,0,0.2394,0.2394
159,0.5061728395061726,0.5238095238095237,0.6434887459807075,17.0,17.0,0.02393939393939394,0.015557272727272729,0,0.2522479886417416,0.532258064516129,0.03024375564249173,2.616785221945776e-05,62,10.0,0,0.4708,0.4708
160,0.43827160493827155,0.23809523809523808,0.41157556270096474,16.0,16.0,0.018333333333333333,0.006712,0,0.17179365830572643,0.532258064516129,0.07463135720734276,2.396494629281974e-05,50,13.0,1,0.2994,0.2994
161,0.3358024691358026,0.38095238095238093,0.4007234726688105,15.0,15.0,0.6363636363636364,0.016363636363636365,0,0.26644581164221487,0.5258064516129032,0.09825458922660249,1.208260523398432e-05,300,13.0,1,0.29960000000000003,0.29960000000000003
162,0.40123456790123435,0.5238095238095237,0.3500803858520902,16.0,16.0,0.9090909090909091,0.020508181818181818,0,0.12801703738760056,0.532258064516129,0.1151068311766476,1.6154643462012183e-05,179,7.0,1,0.2394,0.2394
164,0.4320987654320987,0.42857142857142855,0.647508038585209,15.0,15.0,0.019696969696969695,0.02181818181818182,0,0.20847136772361569,0.532258064516129,0.032500752332229925,3.150823022342874e-05,289,11.0,1,0.3996,0.3996
165,0.33333333333333326,0.3333333333333333,0.25562700964630225,16.0,16.0,0.9090909090909091,0.006670000000000001,0,0.12328442972077615,0.5290322580645161,0.09268733072524826,1.4152001710523077e-05,61,11.0,1,0.2396,0.2396
166,0.5925925925925928,0.5238095238095237,0.6776527331189712,18.0,18.0,0.029393939393939392,0.02181818181818182,0,0.5106483672503549,0.5870967741935483,0.034908215467950664,3.150823022342874e-05,80,11.0,0,0.4398,0.4398
168,0.4135802469135801,0.19047619047619047,0.41036977491961424,16.0,16.0,0.9090909090909091,0.005851636363636364,0,0.13038334122101278,0.5806451612903226,0.10773397532350285,1.4819548961019446e-05,157,11.0,0,0.2394,0.2394
169,0.4135802469135801,0.19047619047619047,0.41036977491961424,16.0,16.0,0.015151515151515152,0.005868909090909091,0,0.17179365830572643,0.6002580645161291,0.10547697863376468,1.4819548961019446e-05,158,11.0,1,0.1996,0.1996
170,0.40000000000000013,0.38095238095238093,0.4063504823151127,16.0,16.0,0.9090909090909091,0.010854181818181818,0,0.13002839564600094,0.5483870967741935,0.08666867288594646,1.4485775335771261e-05,90,11.0,1,0.2394,0.2394
171,0.4975308641975309,0.23809523809523808,0.544614147909968,17.0,17.0,0.016363636363636365,0.008376545454545454,0,0.2782773308092759,0.532258064516129,0.09998495335540175,2.2563097066777353e-05,235,11.0,1,0.2922,0.2922
172,0.4691358024691359,0.2857142857142857,0.41036977491961424,16.0,16.0,0.6060606060606061,0.016363636363636365,0,0.23095125414103168,0.5548387096774193,0.12955160999097204,2.349766321747227e-05,183,12.0,1,0.24960000000000002,0.24960000000000002
173,0.4444444444444444,0.19047619047619047,0.41036977491961424,16.0,16.0,0.01787878787878788,0.0017370909090909093,0,0.1973497397065783,0.532258064516129,0.08418597652723442,2.1161247840734978e-05,85,8.0,1,0.1996,0.1996
175,0.508641975308642,0.4761904761904761,0.5389871382636657,16.0,16.0,0.5681818181818182,0.013545272727272729,0,0.23095125414103168,0.532258064516129,0.10058681913933193,2.7169173095202312e-05,236,11.0,1,0.2922,0.2922
176,0.43827160493827155,0.2857142857142857,0.41157556270096474,16.0,16.0,0.018333333333333333,0.01022018181818182,0,0.17179365830572643,0.553,0.05808004814926273,2.396494629281974e-05,50,13.0,0,0.2994,0.2994
177,0.3506172839506172,0.19047619047619047,0.39429260450160775,15.0,15.0,0.9090909090909091,0.0016365454545454545,0,0.12446758163748224,0.5548387096774193,0.08365934396629551,1.7089209612707114e-05,66,11.0,1,0.2398,0.2398
178,0.5925925925925928,0.2857142857142857,0.647508038585209,17.0,17.0,0.021212121212121213,0.011901272727272727,0,0.3729294841457643,0.5967741935483871,0.06710803490821549,3.317709834966966e-05,147,11.0,0,0.39940000000000003,0.39940000000000003
179,0.3506172839506172,0.2857142857142857,0.39429260450160775,15.0,15.0,0.9090909090909091,0.004305818181818182,0,0.12446758163748224,0.5548387096774193,0.08742100511585915,1.7089209612707114e-05,66,11.0,1,0.2398,0.2398
180,0.39382716049382727,0.14285714285714285,0.5892282958199357,16.0,16.0,0.019090909090909092,0.009090909090909092,0,0.3017865593942262,0.532258064516129,0.11224796870297923,1.248313358428214e-05,86,11.0,1,0.3164,0.3164
181,0.40123456790123435,0.38095238095238093,0.34807073954983925,15.0,15.0,0.6060606060606061,0.024464909090909093,0,0.21911973497397064,0.5,0.1363226000601866,1.6154643462012183e-05,179,13.0,1,0.24960000000000002,0.24960000000000002
182,0.40123456790123435,0.4761904761904761,0.41036977491961424,16.0,16.0,0.9090909090909091,0.017557636363636366,0,0.12801703738760056,0.532258064516129,0.11533253084562145,1.515332258626763e-05,180,6.0,1,0.2394,0.2394
183,0.2777777777777779,0.38095238095238093,0.29782958199356924,16.0,16.0,0.9090909090909091,0.02181818181818182,0,0.10080454330336015,0.4838709677419355,0.12052362323201929,1.849105883874949e-05,160,13.0,1,0.1996,0.1996
184,0.35185185185185186,0.38095238095238093,0.5188906752411577,15.0,15.0,0.6060606060606061,0.015092181818181819,0,0.23095125414103168,0.5161290322580645,0.10299428227505267,2.6501625844705943e-05,165,13.0,1,0.24960000000000002,0.24960000000000002
