,bt,km,ownerno,oem,model,insurance validity,fuel type,transmission,mileage,engine,torque,engine and transmission,displacement,no of cylinder,values per cylinder,dimensions & capacity,length,width,height,seating capacity,turning radius,top speed,no door numbers,wheel size,alloy wheel size,city,bhp,rpm,reg_age,price_in_lakhs
2173,2,40000,1,9,90,5,1,1,22.54,1396,224.0,11.0,1396,4.0,4.0,7.0,3985,1734,1505,5,52,180.0,5,15.0,15.0,1,8876.0,4000.0,5,7.5
2174,8,29911,1,8,63,2,4,1,17.4,1497,145.0,8.0,1497,4.0,4.0,8.0,4440,1695,1495,5,53,165.0,4,15.0,15.0,1,11760.0,117.0,3,9.5
2175,8,23000,1,9,86,2,4,0,17.0,1591,151.0,11.0,1591,4.0,4.0,5.0,4440,1729,1475,5,53,158.83,4,15.0,15.0,1,1213.0,121.0,6,9.25
2176,8,100000,2,29,278,5,1,1,22.95,1248,190.0,11.0,1248,4.0,4.0,5.0,3995,1706,1570,5,51,158.0,4,16.0,16.0,1,74.0,4000.0,6,5.25
2177,4,42000,1,30,290,2,1,1,13.68,2393,343.0,12.0,2393,7.0,4.0,9.0,4735,1830,1795,7,54,165.0,5,16.0,16.0,1,1478.0,147.0,8,18.75
2178,8,58000,1,21,197,2,1,0,19.27,2143,400.0,11.0,2143,4.0,4.0,8.0,4686,2020,1442,5,561,233.0,4,17.0,17.0,1,170.0,170.0,8,26.5
2179,2,53764,1,20,179,2,1,1,25.2,1248,190.0,13.0,1248,4.0,4.0,6.0,3840,1735,1530,5,48,155.0,5,16.0,16.0,1,74.0,4000.0,9,5.5
2180,2,61455,1,9,77,5,4,1,18.9,1197,113.75,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,165.0,5,14.0,14.0,1,8186.0,6000.0,8,5.0
2181,7,52732,2,12,101,6,4,0,16.0,1368,250.0,11.0,1368,4.0,4.0,5.0,4395,1818,1640,5,53,186.69,5,17.0,17.0,1,160.0,160.0,6,12.09
2182,2,61159,2,8,66,2,4,0,19.0,1199,110.0,11.0,1199,4.0,4.0,5.0,3955,1694,1544,5,51,172.0,5,15.0,15.0,1,887.0,6000.0,7,6.56
2183,2,90000,2,9,90,5,4,1,17.0,1197,11.4,11.0,1197,4.0,4.0,7.0,3940,1710,1505,5,520,165.0,5,14.0,14.0,1,805200.0,5200.0,14,2.95
2184,8,95296,1,8,59,2,4,1,18.0,1198,109.0,10.0,1198,4.0,4.0,5.0,3990,1680,1505,5,45,160.0,4,16.0,16.0,1,867.0,6000.0,8,4.31
2185,7,106506,1,9,73,2,4,1,15.8,1591,151.0,11.0,1591,4.0,4.0,6.0,4270,1780,1665,5,53,165.0,5,17.0,17.0,1,1213.0,121.0,6,8.95
2186,8,70000,2,1,17,5,1,0,16.73,1995,450.0,10.0,1995,4.0,4.0,8.0,4841,1846,1468,5,114,236.0,4,17.0,17.0,1,218.0,218.0,12,15.0
2187,2,108551,2,9,77,2,4,1,18.9,1197,114.0,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,165.0,5,16.0,16.0,1,82.0,6000.0,8,3.92
2188,8,54186,1,8,59,2,1,1,25.8,1498,200.0,10.0,1498,4.0,4.0,5.0,3990,1680,1505,5,47,170.0,4,16.0,16.0,1,986.0,3600.0,10,4.7
2189,8,106848,1,8,59,2,4,0,19.0,1199,110.0,11.0,1199,4.0,4.0,5.0,3995,1695,1501,5,47,140.0,4,16.0,16.0,1,8876.0,6000.0,5,7.26
2190,8,38464,2,31,305,4,4,0,16.35,999,175.0,13.0,999,3.0,4.0,8.0,4390,1699,1467,5,52,165.0,4,16.0,16.0,1,10862.0,108.0,3,10.23
2191,2,59841,1,20,172,5,4,1,20.89,1197,113.0,7.0,1197,4.0,4.0,5.0,3700,1690,1595,5,47,165.0,5,16.0,16.0,1,8180.0,6000.0,7,5.0
2192,7,3000,1,30,285,2,1,0,18.9,2755,500.0,10.0,2755,4.0,4.0,6.0,4795,1855,1835,7,58,165.0,5,17.0,17.0,1,20115.0,201.0,1,45.5
2193,7,19649,1,9,73,5,4,0,18.9,1497,143.8,10.0,1497,4.0,4.0,5.0,4300,1790,1635,5,53,165.0,5,17.0,17.0,1,11318.0,113.0,4,15.9
2194,8,3300,1,1,16,2,1,0,19.62,1995,400.0,9.0,1995,4.0,4.0,5.0,4819,1827,1441,5,53,235.0,4,17.0,17.0,1,18740.0,187.0,3,56.0
2195,8,60000,3,6,57,5,4,1,9.0,1999,113.0,4.0,1999,4.0,4.0,7.0,3995,1695,1505,5,53,165.0,5,16.0,16.0,1,8180.0,6000.0,21,1.4
2196,7,40000,1,9,71,5,4,0,14.2,1999,191.0,10.0,1999,4.0,4.0,5.0,4500,1790,1675,6,53,165.0,5,18.0,18.0,1,1569.0,156.0,3,19.0
2197,7,27000,1,13,107,2,4,0,18.9,1497,144.0,9.0,1497,4.0,4.0,5.0,4315,1800,1645,5,53,165.0,5,17.0,17.0,1,11343.0,113.0,4,14.25
2198,2,20950,1,20,156,2,4,0,23.95,998,90.0,11.0,998,3.0,4.0,8.0,3545,1515,1475,5,46,145.0,5,16.0,16.0,1,6705.0,6000.0,6,4.1
2199,7,50000,1,12,101,5,1,1,17.1,1956,350.0,11.0,1956,4.0,4.0,5.0,4395,1818,1640,5,53,165.0,5,17.0,17.0,1,170.0,170.0,6,12.5
2200,2,39000,1,29,263,5,4,1,25.4,624,51.0,13.0,624,2.0,2.0,5.0,3099,1495,1652,4,40,105.0,4,16.0,16.0,1,375.0,5500.0,10,1.25
2201,7,55927,1,9,73,2,4,1,15.29,1591,151.0,11.0,1591,4.0,4.0,5.0,4270,1780,1630,5,53,185.0,5,17.0,17.0,1,1213.0,121.0,7,9.03
2202,2,35325,2,9,90,2,4,1,18.6,1197,114.7,11.0,1197,4.0,4.0,7.0,3985,1734,1505,5,52,170.0,5,16.0,16.0,1,8183.0,6000.0,10,4.88
2203,2,20000,2,20,157,5,4,1,21.01,1197,113.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,165.0,5,16.0,16.0,1,8180.0,6000.0,4,6.6
2204,2,41248,1,9,90,5,4,1,18.6,1197,114.7,11.0,1197,4.0,4.0,7.0,3985,1734,1505,5,52,170.0,5,16.0,16.0,1,8183.0,6000.0,7,6.04
2205,2,70076,1,29,273,4,4,1,23.84,1199,114.0,13.0,1199,3.0,4.0,7.0,3746,1647,1535,5,49,150.0,5,14.0,14.0,1,84.0,6000.0,8,4.17
2206,7,128398,1,17,146,2,4,1,16.82,1197,200.0,8.0,1197,3.0,4.0,5.0,3995,1821,1627,5,53,165.0,5,16.0,16.0,1,10862.0,108.0,8,4.05
2207,2,20973,3,20,184,2,4,0,20.51,998,90.0,11.0,998,3.0,4.0,8.0,3599,1495,1700,5,46,152.0,5,16.0,16.0,1,67.0,6000.0,7,4.44
2208,2,90000,2,20,179,5,4,1,16.1,1298,11.5,12.0,1298,4.0,4.0,8.0,3760,1690,1530,5,47,160.0,5,14.0,14.0,1,882.0,6000.0,17,2.2
2209,8,98807,1,9,72,2,4,1,20.5,1197,113.8,8.0,1197,4.0,4.0,5.0,3995,1680,1520,5,53,165.0,4,16.0,16.0,1,8186.0,6000.0,4,6.15
2210,8,102249,2,8,59,2,4,1,18.0,1198,109.0,10.0,1198,4.0,4.0,5.0,3990,1680,1505,5,45,160.0,4,16.0,16.0,1,867.0,6000.0,9,3.96
2211,2,18837,1,9,77,2,4,0,18.9,1197,113.75,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,163.0,5,16.0,16.0,1,8186.0,6000.0,6,6.5
2212,7,50000,1,12,101,2,1,1,17.1,1956,350.0,11.0,1956,4.0,4.0,5.0,4395,1818,1640,5,53,165.0,5,17.0,17.0,1,170.0,170.0,6,14.0
2213,2,120000,1,9,74,5,4,1,21.1,814,74.5,11.0,814,3.0,3.0,7.0,3495,1550,1500,5,46,135.0,5,16.0,16.0,1,552.0,5500.0,12,2.1
2214,4,19000,1,30,290,2,1,0,12.0,2393,360.0,10.0,2393,4.0,4.0,8.0,4735,1830,1795,7,54,165.0,5,16.0,16.0,1,148.0,148.0,3,24.75
2215,2,10000,1,20,155,5,4,1,22.05,796,69.0,7.0,796,3.0,4.0,8.0,3445,1515,1475,5,46,165.0,5,16.0,16.0,1,4733.0,6000.0,4,4.0
2216,2,128876,1,20,160,2,4,0,21.63,998,90.0,13.0,998,3.0,4.0,8.0,3695,1600,1560,5,47,165.0,5,16.0,16.0,1,6705.0,6000.0,9,3.5
2217,2,37942,0,20,184,5,4,1,20.51,998,90.0,11.0,998,3.0,4.0,8.0,3599,1495,1700,5,46,152.0,5,16.0,16.0,1,6704.0,6200.0,2,4.3
2218,2,37300,1,9,77,2,4,1,18.9,1197,113.75,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,165.0,5,16.0,16.0,1,8186.0,6000.0,5,5.15
2219,7,30000,2,21,206,2,1,0,17.9,2143,400.0,11.0,2143,4.0,4.0,8.0,4656,1890,1639,5,53,210.0,5,18.0,18.0,1,170.0,170.0,7,37.5
2220,2,60000,1,20,187,5,4,1,17.3,993,78.0,12.0,993,4.0,4.0,6.0,3535,1495,1405,5,49,145.0,5,12.0,12.0,1,60.0,6000.0,22,1.2
2221,2,82784,1,9,90,2,1,1,22.54,1396,219.7,11.0,1396,4.0,4.0,7.0,3985,1734,1505,5,52,180.0,5,16.0,16.0,1,8873.0,4000.0,10,4.92
2222,8,63274,1,20,180,4,4,1,22.41,1197,113.0,6.0,1197,4.0,4.0,7.0,3995,1735,1515,5,48,165.0,4,15.0,15.0,1,8850.0,6000.0,3,7.31
2223,2,87521,1,20,156,2,4,0,23.95,998,90.0,11.0,998,3.0,4.0,8.0,3545,1515,1475,5,46,145.0,5,16.0,16.0,1,6705.0,6000.0,9,3.45
2224,2,77388,2,9,91,4,4,1,17.19,1197,114.73,11.0,1197,4.0,4.0,5.0,3995,1760,1555,5,52,160.0,5,16.0,16.0,1,8186.0,6000.0,7,5.23
2225,2,114772,1,20,184,2,4,1,20.51,998,90.0,11.0,998,3.0,4.0,8.0,3599,1495,1700,5,46,152.0,5,16.0,16.0,1,6704.0,6200.0,9,3.02
2226,4,40000,1,30,290,5,1,1,13.68,2393,343.0,12.0,2393,4.0,4.0,9.0,4735,1830,1795,7,54,165.0,5,17.0,17.0,1,1478.0,147.0,5,23.0
2227,4,62493,2,4,38,5,4,1,19.83,1198,104.0,11.0,1198,3.0,4.0,8.0,3995,1636,1507,7,46,145.0,5,16.0,16.0,1,67.0,5000.0,5,5.0
2228,8,20000,1,8,63,5,4,1,18.6,1498,145.0,8.0,1498,4.0,4.0,8.0,4549,1748,1489,5,53,165.0,4,16.0,16.0,1,11935.0,119.0,3,13.5
2229,2,59985,1,9,81,2,4,1,20.3,1086,99.0,11.0,1086,4.0,3.0,7.0,3610,1645,1560,5,53,165.0,5,16.0,16.0,1,68.0,5500.0,5,4.72
2230,8,104073,2,20,163,2,4,1,20.73,1373,130.0,13.0,1373,4.0,4.0,8.0,4490,1730,1485,5,54,190.0,4,16.0,16.0,1,911.0,6000.0,7,5.64
2231,8,100000,2,9,87,5,1,1,25.4,1186,190.24,11.0,1186,3.0,4.0,7.0,3995,1660,1520,5,47,156.0,4,16.0,16.0,1,7397.0,4000.0,7,4.1
2232,2,120000,1,29,273,5,1,1,27.28,1047,140.0,13.0,1047,3.0,4.0,7.0,3746,1647,1535,5,49,150.0,5,16.0,16.0,1,69.0,4000.0,7,4.7
2233,2,53819,1,20,157,2,4,0,21.4,1197,115.0,11.0,1197,4.0,4.0,8.0,3995,1745,1510,5,49,180.0,5,16.0,16.0,1,831.0,6000.0,7,6.3
2234,2,98914,1,6,54,5,1,1,25.83,1498,215.0,12.0,1498,4.0,2.0,7.0,3886,1695,1525,5,49,170.0,5,16.0,16.0,1,99.0,3750.0,8,3.75
2235,8,110000,1,31,296,5,1,1,21.66,1498,250.0,12.0,1498,4.0,4.0,6.0,3995,1682,1483,5,53,165.0,4,15.0,15.0,1,10862.0,108.0,7,5.2
2236,7,110000,3,17,147,5,1,1,16.0,2179,330.0,11.0,2179,4.0,4.0,6.0,4585,1890,1785,7,56,185.0,5,17.0,17.0,1,140.0,140.0,9,10.0
2237,8,4135,1,8,63,5,4,1,17.4,1497,145.0,13.0,1497,4.0,4.0,8.0,4440,1695,1495,5,53,178.55,4,16.0,16.0,1,1176.0,117.0,2,15.97
2238,2,35000,1,9,90,2,4,0,17.4,1197,117.0,11.0,1197,4.0,4.0,7.0,3985,1734,1505,5,52,170.0,5,15.0,15.0,1,8186.0,6000.0,5,8.0
2239,2,35983,1,8,66,5,4,1,18.7,1199,110.0,11.0,1199,4.0,4.0,5.0,3955,1694,1544,5,51,172.0,5,16.0,16.0,1,887.0,6000.0,7,5.75
2240,7,45000,1,12,101,2,1,1,16.3,1956,350.0,11.0,1956,4.0,4.0,5.0,4395,1818,1640,5,53,165.0,5,18.0,18.0,1,17063.0,170.0,4,20.5
2241,7,91109,1,29,256,6,1,1,17.0,1956,350.0,12.0,1956,4.0,4.0,5.0,4598,1894,1706,5,53,165.0,4,17.0,17.0,1,1381.0,138.0,5,14.22
2242,8,23325,1,9,87,6,4,1,20.14,1197,113.75,11.0,1197,4.0,4.0,7.0,3995,1660,1520,5,47,172.0,4,16.0,16.0,1,8186.0,6000.0,6,5.62
2243,2,51690,1,8,66,2,4,0,18.2,1199,110.0,11.0,1199,4.0,4.0,5.0,3955,1694,1544,5,51,172.0,5,15.0,15.0,1,887.0,6000.0,6,6.9
2244,2,69786,2,9,91,2,4,1,17.19,1197,114.73,11.0,1197,4.0,4.0,5.0,3995,1760,1555,5,52,160.0,5,16.0,16.0,1,8186.0,6000.0,7,5.73
2245,8,53612,2,29,275,2,4,0,20.3,1199,114.0,13.0,1199,3.0,4.0,7.0,3992,1677,1537,5,53,165.0,4,15.0,15.0,1,8381.0,6000.0,6,5.58
2246,2,41502,1,20,179,2,4,1,21.21,1197,113.0,12.0,1197,4.0,4.0,8.0,3840,1735,1530,5,48,165.0,5,16.0,16.0,1,8180.0,6000.0,6,5.8
2247,7,43841,2,8,69,5,4,1,17.5,1199,110.0,11.0,1199,4.0,4.0,5.0,3999,1734,1601,5,53,164.26,5,16.0,16.0,1,887.0,6000.0,7,6.84
2248,2,110000,2,9,90,5,4,1,17.0,1197,11.4,11.0,1197,4.0,4.0,7.0,3940,1710,1505,5,520,165.0,5,14.0,14.0,1,805200.0,5200.0,14,2.9
2249,7,77380,1,6,50,2,4,0,14.8,1497,150.0,13.0,1497,3.0,4.0,6.0,3998,1765,1647,5,53,171.43,4,16.0,16.0,1,12136.0,121.0,6,7.62
2250,2,69269,1,20,158,5,4,1,21.1,998,150.0,11.0,998,3.0,4.0,8.0,3995,1745,1510,5,49,186.08,5,16.0,16.0,1,1005.0,100.0,6,6.63
2251,7,53060,1,20,178,5,1,1,23.65,1248,200.0,11.0,1248,4.0,4.0,6.0,4300,1785,1595,5,52,160.0,5,16.0,16.0,1,885.0,4000.0,5,8.7
2252,8,70000,2,23,220,5,4,1,13.17,1999,175.0,13.0,1999,4.0,4.0,6.0,4595,1695,1455,5,49,180.0,4,15.0,15.0,1,114.0,114.0,13,3.2
2253,8,58071,1,8,63,2,4,1,17.0,1497,146.0,11.0,1497,4.0,4.0,5.0,4420,1695,1480,5,53,165.0,4,15.0,15.0,1,1186600.0,118.0,7,7.5
2254,8,500,1,1,13,2,4,0,14.82,1998,280.0,7.0,1998,4.0,4.0,7.0,4526,2081,1420,5,53,240.0,4,18.0,18.0,1,18908.0,189.0,1,47.5
2255,7,40000,1,6,50,5,1,1,21.7,1498,215.0,13.0,1498,4.0,4.0,6.0,3998,1765,1647,5,53,165.0,5,16.0,16.0,1,9896.0,3750.0,3,9.5
2256,4,20000,2,20,165,5,4,0,17.99,1462,138.0,13.0,1462,4.0,4.0,8.0,4395,1735,1690,7,52,165.0,5,16.0,16.0,1,10326.0,103.0,4,10.25
2257,8,68283,2,20,180,5,4,1,17.5,1298,114.0,13.0,1298,4.0,4.0,7.0,4160,1690,1530,5,47,165.0,4,14.0,14.0,1,858.0,6000.0,16,2.45
2258,8,73045,0,8,59,5,4,1,18.0,1198,109.0,10.0,1198,4.0,4.0,5.0,3990,1680,1505,5,45,160.0,4,16.0,16.0,1,867.0,6000.0,2,3.95
2259,7,49000,1,9,73,2,1,1,22.1,1396,219.7,11.0,1396,4.0,4.0,6.0,4270,1780,1665,5,53,165.0,5,16.0,16.0,1,887.0,4000.0,6,10.8
2260,4,150000,1,2,34,5,1,1,12.2,2499,19.0,6.0,2499,4.0,4.0,8.0,4435,1680,1765,10,562,138.0,5,15.0,15.0,1,80.0,900.0,15,2.0
2261,2,47547,2,9,90,5,4,1,18.6,1197,114.7,11.0,1197,4.0,4.0,7.0,3985,1734,1505,5,52,170.0,5,16.0,16.0,1,8183.0,6000.0,7,6.08
2262,2,100844,2,9,91,5,1,1,21.19,1396,220.0,11.0,1396,4.0,4.0,5.0,3995,1760,1555,5,52,165.0,5,16.0,16.0,1,8873.0,4000.0,7,6.98
2263,8,158945,1,8,59,5,1,1,24.7,1498,200.0,11.0,1498,4.0,4.0,5.0,3995,1695,1501,5,49,165.0,4,15.0,15.0,1,9863.0,3600.0,11,3.35
2264,2,111275,1,9,90,5,1,1,22.54,1396,219.7,11.0,1396,4.0,4.0,7.0,3985,1734,1505,5,52,180.0,5,16.0,16.0,1,8873.0,4000.0,10,5.02
2265,7,71770,2,9,73,2,4,0,14.8,1591,151.0,11.0,1591,4.0,4.0,6.0,4270,1780,1665,5,53,165.0,5,17.0,17.0,1,1213.0,121.0,6,10.27
2266,8,40000,1,9,86,5,4,1,17.0,1591,151.0,11.0,1591,4.0,4.0,5.0,4440,1729,1475,5,53,165.0,4,16.0,16.0,1,1213.0,121.0,5,9.0
2267,7,55435,1,8,69,2,4,1,17.5,1199,110.0,11.0,1199,4.0,4.0,5.0,3999,1734,1601,5,53,164.26,5,16.0,16.0,1,887.0,6000.0,7,7.69
2268,8,51396,1,20,180,5,4,0,18.5,1197,115.0,13.0,1197,4.0,4.0,8.0,3995,1695,1555,5,48,158.0,4,16.0,16.0,1,8314.0,6000.0,8,5.95
2269,2,79063,2,20,185,2,4,1,20.51,998,90.0,11.0,998,3.0,4.0,8.0,3636,1475,1670,5,46,150.0,5,14.0,14.0,1,6704.0,6200.0,8,3.75
2270,8,89570,1,20,163,2,4,1,20.73,1373,130.0,13.0,1373,4.0,4.0,8.0,4490,1730,1485,5,54,190.0,4,16.0,16.0,1,911.0,6000.0,8,5.85
2271,8,50000,2,9,86,5,4,1,17.01,1591,154.9,13.0,1591,4.0,4.0,5.0,4375,1700,1475,5,52,196.0,4,16.0,16.0,1,1213.0,121.0,12,4.5
2272,7,30000,1,29,264,5,1,1,16.14,1956,350.0,8.0,1956,4.0,4.0,5.0,4661,1894,1786,7,53,165.0,5,18.0,18.0,1,16767.0,167.0,2,21.5
2273,8,100000,2,1,14,5,1,0,18.88,1995,380.0,11.0,1995,4.0,4.0,7.0,4624,2031,1429,5,55,235.0,4,17.0,17.0,1,184.0,184.0,12,9.95
2274,8,18477,1,8,63,2,4,1,17.0,1497,146.0,11.0,1497,4.0,4.0,5.0,4420,1695,1480,5,53,165.0,4,15.0,15.0,1,1186600.0,118.0,3,11.0
2275,2,120000,3,31,300,5,4,1,16.47,1198,110.0,13.0,1198,3.0,4.0,8.0,3971,1682,1469,5,497,165.0,5,15.0,15.0,1,74.0,5400.0,10,3.5
2276,8,77204,1,20,163,2,4,0,20.28,1462,138.0,12.0,1462,4.0,4.0,6.0,4490,1730,1485,5,54,165.0,4,16.0,16.0,1,10325.0,103.0,6,7.3
2277,8,70000,2,1,17,5,1,0,16.73,1995,450.0,10.0,1995,4.0,4.0,8.0,4841,1846,1468,5,114,236.0,4,17.0,17.0,1,218.0,218.0,12,10.0
2278,7,78000,1,30,285,2,1,1,13.0,2982,343.0,11.0,2982,4.0,4.0,8.0,4705,1840,1850,7,56,176.0,5,17.0,17.0,1,1685.0,168.0,11,17.91
2279,8,55000,2,1,14,2,1,0,22.69,1995,400.0,11.0,1995,4.0,4.0,7.0,4824,1811,1429,5,55,230.0,4,16.0,16.0,1,190.0,190.0,12,13.5
2280,2,30272,1,9,77,2,4,1,17.0,1197,113.75,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,165.0,5,16.0,16.0,1,8186.0,6000.0,7,5.1
2281,7,64285,1,6,50,5,4,1,18.88,999,170.0,13.0,999,3.0,4.0,7.0,3999,1765,1708,5,53,180.0,5,16.0,16.0,1,12324.0,123.0,6,8.6
2282,2,76697,3,9,90,6,1,1,22.54,1396,219.7,11.0,1396,4.0,4.0,7.0,3985,1734,1505,5,52,180.0,5,16.0,16.0,1,8873.0,4000.0,10,4.85
2283,2,100000,1,22,214,5,1,0,20.7,1496,270.0,13.0,1496,3.0,4.0,7.0,3982,1932,1425,5,54,202.0,5,16.0,16.0,1,11398.0,113.0,9,17.0
2284,8,95291,1,20,180,4,4,0,21.21,1197,113.0,11.0,1197,4.0,4.0,8.0,3995,1735,1515,5,48,165.0,4,15.0,15.0,1,8180.0,6000.0,7,6.36
2285,8,84005,1,31,296,2,4,1,17.0,1198,110.0,13.0,1198,3.0,4.0,7.0,3995,1682,1483,5,53,165.0,4,15.0,15.0,1,7375.0,5400.0,7,5.71
2286,7,8000,1,27,239,2,4,0,19.03,999,96.0,8.0,999,3.0,4.0,7.0,3991,1750,1605,5,53,165.0,5,16.0,16.0,1,7101.0,6250.0,3,8.25
2287,2,49254,1,4,39,6,4,1,21.7,999,91.0,11.0,999,3.0,4.0,5.0,3435,1574,1546,5,47,165.0,5,16.0,16.0,1,6705.0,5550.0,3,3.93
2288,7,20000,1,13,108,5,1,1,18.4,1493,240.0,9.0,1493,4.0,4.0,5.0,3995,1790,1642,5,53,165.0,5,16.0,16.0,1,9863.0,4000.0,3,11.0
2289,2,97522,2,9,77,4,4,1,18.9,1197,114.0,11.0,1197,4.0,4.0,7.0,3765,1660,1520,5,48,165.0,5,16.0,16.0,1,82.0,6000.0,8,4.2
2290,7,34097,1,6,50,6,4,1,18.88,999,170.0,13.0,999,3.0,4.0,7.0,3999,1765,1708,5,53,180.0,5,16.0,16.0,1,12324.0,123.0,6,7.04
2291,7,10000,1,24,225,5,4,0,17.4,999,152.0,12.0,999,3.0,4.0,5.0,3994,1758,1572,5,50,165.0,5,16.0,16.0,1,9863.0,5000.0,2,9.5
2292,7,3000,1,21,208,2,1,0,18.9,1950,500.0,13.0,1950,4.0,4.0,8.0,4924,2157,1772,5,59,225.0,5,19.0,19.0,1,24138.0,241.0,2,90.0
2293,2,19252,0,9,90,5,4,1,20.0,998,171.62,8.0,998,3.0,4.0,5.0,3995,1775,1505,5,53,165.0,5,16.0,16.0,1,11836.0,118.0,2,7.7
2294,7,30000,1,13,108,5,1,0,18.9,1493,250.0,9.0,1493,4.0,4.0,5.0,3995,1790,1642,5,53,165.0,5,16.0,16.0,1,11343.0,113.0,4,12.0
2295,2,80000,3,5,42,5,4,1,14.6,1368,115.0,11.0,1368,4.0,4.0,5.0,3987,1687,1495,5,5,165.0,5,15.0,15.0,1,887.0,6000.0,14,1.2
2296,8,25581,1,20,180,2,4,1,20.85,1197,115.0,13.0,1197,4.0,4.0,8.0,3995,1695,1555,5,48,158.0,4,16.0,16.0,1,8314.0,6000.0,3,7.5
2297,7,34000,1,28,245,2,4,0,12.78,1984,320.0,8.0,1984,4.0,4.0,7.0,4699,1882,1685,7,53,165.0,5,18.0,18.0,1,18774.0,187.0,2,37.5
2298,7,45000,1,1,20,2,1,0,20.68,1995,400.0,13.0,1995,4.0,4.0,7.0,4439,1821,1612,5,58,222.0,5,17.0,17.0,1,188.0,188.0,6,26.55
2299,2,20000,2,27,238,5,4,0,24.04,999,91.0,11.0,999,3.0,4.0,5.0,3679,1579,1478,5,49,159.4,5,16.0,16.0,1,67.0,5500.0,5,4.1
2300,7,20000,1,24,225,5,4,1,20.0,999,160.0,12.0,999,3.0,4.0,5.0,3994,1758,1572,5,50,165.0,5,16.0,16.0,1,9863.0,5000.0,3,10.5
2301,2,123394,1,20,157,5,1,1,27.39,1248,190.0,11.0,1248,4.0,4.0,8.0,3995,1745,1510,5,49,170.0,5,16.0,16.0,1,74.0,4000.0,8,6.22
2302,2,106275,2,31,300,2,1,1,20.14,1498,230.0,13.0,1498,4.0,4.0,8.0,3971,1682,1469,5,497,163.0,5,16.0,16.0,1,88.0,4200.0,6,7.3
2303,8,58416,1,8,63,5,4,1,17.4,1497,145.0,13.0,1497,4.0,4.0,8.0,4440,1695,1495,5,53,178.55,4,16.0,16.0,1,1176.0,117.0,5,9.5
2304,2,18704,2,20,156,2,4,1,23.95,998,90.0,11.0,998,3.0,4.0,8.0,3545,1515,1475,5,46,145.0,5,16.0,16.0,1,6705.0,6000.0,7,3.57
2305,8,27166,1,8,63,2,4,1,17.4,1497,145.0,13.0,1497,4.0,4.0,7.0,4440,1695,1495,5,53,195.0,4,15.0,15.0,1,1173.0,117.0,9,6.21
2306,8,30000,2,8,63,5,4,0,18.3,1498,145.0,8.0,1498,4.0,4.0,8.0,4549,1748,1489,5,53,165.0,4,16.0,16.0,1,11935.0,119.0,4,11.25
2307,7,76384,1,13,107,4,1,0,18.0,1493,250.0,9.0,1493,4.0,4.0,5.0,4315,1800,1645,5,53,165.0,5,17.0,17.0,1,11343.0,113.0,3,16.39
2308,7,45000,1,9,73,2,1,0,17.01,1582,259.9,11.0,1582,4.0,4.0,5.0,4270,1780,1630,5,53,190.0,5,17.0,17.0,1,1262.0,126.0,7,12.15
2309,2,17160,1,9,90,4,4,1,18.6,1197,114.7,11.0,1197,4.0,4.0,7.0,3985,1734,1505,5,52,170.0,5,16.0,16.0,1,8183.0,6000.0,8,6.35
2310,7,15817,1,31,302,4,4,1,20.08,999,178.0,9.0,999,3.0,4.0,8.0,4221,1760,1612,5,505,165.0,5,17.0,17.0,1,11398.0,113.0,1,14.66
2311,2,10000,2,27,238,5,4,1,21.74,999,91.0,11.0,999,3.0,4.0,5.0,3731,1579,1490,5,49,165.0,5,16.0,16.0,1,67.0,5500.0,3,5.0
2312,2,31268,0,27,238,5,4,1,21.74,999,91.0,11.0,999,3.0,4.0,5.0,3731,1579,1474,5,49,165.0,5,16.0,16.0,1,67.0,5500.0,2,4.25
2313,2,7267,1,20,160,5,4,1,23.1,998,90.0,13.0,998,3.0,4.0,8.0,3715,1635,1565,5,47,150.0,5,16.0,16.0,1,6704.0,6000.0,5,5.0
2314,2,30000,2,8,66,5,4,1,18.7,1199,110.0,11.0,1199,4.0,4.0,5.0,3955,1694,1544,5,51,172.0,5,15.0,15.0,1,887.0,6000.0,7,5.5
2315,2,60000,2,29,263,5,4,1,25.4,624,51.0,10.0,624,2.0,2.0,5.0,3099,1495,1652,4,4,105.0,4,12.0,12.0,1,38.0,5500.0,12,870.0
2316,7,100000,3,17,138,5,1,1,12.05,2179,290.0,12.0,2179,4.0,4.0,6.0,4430,1817,1975,8,56,152.0,5,16.0,16.0,1,120.0,120.0,11,4.9
2317,8,222996,1,8,59,2,4,1,18.6,1199,110.0,11.0,1199,4.0,4.0,5.0,3995,1695,1501,5,47,165.0,4,15.0,15.0,1,8876.0,6000.0,7,3.0
2318,7,30742,1,8,69,5,4,1,17.5,1199,110.0,11.0,1199,4.0,4.0,5.0,3999,1734,1601,5,53,164.26,5,16.0,16.0,1,887.0,6000.0,6,7.7
2319,2,110000,1,20,179,5,1,1,25.2,1248,190.0,13.0,1248,4.0,4.0,6.0,3840,1735,1530,5,48,155.0,5,16.0,16.0,1,74.0,4000.0,10,3.9
